date,close
2010-10-20,0.5268
2010-10-21,0.519
2010-10-22,0.5498
2010-10-25,0.5678
2010-10-26,0.5607
2010-10-27,0.6122
2010-10-28,0.6137
2010-10-29,0.6252
2010-11-01,0.6188
2010-11-02,0.6308
2010-11-03,0.6517
2010-11-04,0.7115
2010-11-05,0.7263
2010-11-08,0.7273
2010-11-09,0.6997
2010-11-10,0.7005
2010-11-11,0.676
2010-11-12,0.6743
2010-11-15,0.6593
2010-11-16,0.6313
2010-11-17,0.6295
2010-11-18,0.6647
2010-11-19,0.697
2010-11-22,0.7228
2010-11-23,0.7035
2010-11-24,0.7598
2010-11-26,0.7472
2010-11-29,0.742
2010-11-30,0.7145
2010-12-01,0.783
2010-12-02,0.827
2010-12-03,0.839
2010-12-06,0.8347
2010-12-07,0.833
2010-12-08,0.8558
2010-12-09,0.862
2010-12-10,0.8643
2010-12-13,0.8482
2010-12-14,0.8265
2010-12-15,0.8008
2010-12-16,0.815
2010-12-17,0.8317
2010-12-20,0.8222
2010-12-21,0.8395
2010-12-22,0.8403
2010-12-23,0.8333
2010-12-27,0.8358
2010-12-28,0.8252
2010-12-29,0.8285
2010-12-30,0.8358
2010-12-31,0.8332
2011-01-03,0.8518
2011-01-04,0.8547
2011-01-05,0.863
2011-01-06,0.9108
2011-01-07,0.9168
2011-01-10,0.9457
2011-01-11,0.9562
2011-01-12,1.0098
2011-01-13,1.0095
2011-01-14,1.092
2011-01-18,1.0792
2011-01-19,1.004
2011-01-20,0.9675
2011-01-21,0.9508
2011-01-24,1.0195
2011-01-25,0.9982
2011-01-26,1.0258
2011-01-27,1.0825
2011-01-28,0.9948
2011-01-31,1.0062
2011-02-01,1.079
2011-02-02,1.0973
2011-02-03,1.0985
2011-02-04,1.1635
2011-02-07,1.1515
2011-02-08,1.1488
2011-02-09,1.127
2011-02-10,1.1367
2011-02-11,1.1627
2011-02-14,1.1892
2011-02-15,1.1552
2011-02-16,1.1917
2011-02-17,1.2442
2011-02-18,1.2298
2011-02-22,1.0833
2011-02-23,1.0252
2011-02-24,1.0758
2011-02-25,1.1572
2011-02-28,1.1222
2011-03-01,1.0552
2011-03-02,1.1002
2011-03-03,1.164
2011-03-04,1.1273
2011-03-07,1.034
2011-03-08,1.0395
2011-03-09,0.9468
2011-03-10,0.8752
2011-03-11,0.8985
2011-03-14,0.8948
2011-03-15,0.8623
2011-03-16,0.8067
2011-03-17,0.8362
2011-03-18,0.8445
2011-03-21,0.8882
2011-03-22,0.8673
2011-03-23,0.8908
2011-03-24,0.9565
2011-03-25,0.9485
2011-03-28,0.953
2011-03-29,0.9792
2011-03-30,0.9823
2011-03-31,0.9573
2011-04-01,0.9238
2011-04-04,0.9
2011-04-05,0.9587
2011-04-06,1.0057
2011-04-07,0.991
2011-04-08,0.9667
2011-04-11,0.9407
2011-04-12,0.883
2011-04-13,0.8905
2011-04-14,0.8923
2011-04-15,0.91
2011-04-18,0.8613
2011-04-19,0.8717
2011-04-20,0.9833
2011-04-21,0.9807
2011-04-25,0.9835
2011-04-26,1.0308
2011-04-27,1.0307
2011-04-28,1.0102
2011-04-29,1.025
2011-05-02,0.993
2011-05-03,0.9563
2011-05-04,0.958
2011-05-05,0.9638
2011-05-06,0.985
2011-05-09,0.9765
2011-05-10,0.9892
2011-05-11,0.9665
2011-05-12,1.0062
2011-05-13,0.9672
2011-05-16,0.9262
2011-05-17,0.8927
2011-05-18,0.943
2011-05-19,0.9195
2011-05-20,0.911
2011-05-23,0.855
2011-05-24,0.8357
2011-05-25,0.8577
2011-05-26,0.8818
2011-05-27,0.9132
2011-05-31,0.9542
2011-06-01,0.8677
2011-06-02,0.868
2011-06-03,0.8218
2011-06-06,0.8018
2011-06-07,0.8137
2011-06-08,0.7648
2011-06-09,0.7673
2011-06-10,0.7302
2011-06-13,0.7088
2011-06-14,0.7485
2011-06-15,0.7045
2011-06-16,0.6807
2011-06-17,0.651
2011-06-20,0.653
2011-06-21,0.7022
2011-06-22,0.6918
2011-06-23,0.723
2011-06-24,0.6713
2011-06-27,0.6828
2011-06-28,0.7088
2011-06-29,0.7118
2011-06-30,0.7633
2011-07-01,0.8132
2011-07-05,0.791
2011-07-06,0.7727
2011-07-07,0.8183
2011-07-08,0.7817
2011-07-11,0.7415
2011-07-12,0.6782
2011-07-13,0.671
2011-07-14,0.6408
2011-07-15,0.651
2011-07-18,0.623
2011-07-19,0.6847
2011-07-20,0.6758
2011-07-21,0.6943
2011-07-22,0.7413
2011-07-25,0.713
2011-07-26,0.7308
2011-07-27,0.6508
2011-07-28,0.646
2011-07-29,0.6305
2011-08-01,0.629
2011-08-02,0.5732
2011-08-03,0.5913
2011-08-04,0.4943
2011-08-05,0.4583
2011-08-08,0.3867
2011-08-09,0.4387
2011-08-10,0.4123
2011-08-11,0.4737
2011-08-12,0.469
2011-08-15,0.4967
2011-08-16,0.4687
2011-08-17,0.4585
2011-08-18,0.3792
2011-08-19,0.357
2011-08-22,0.367
2011-08-23,0.4232
2011-08-24,0.4225
2011-08-25,0.389
2011-08-26,0.4198
2011-08-29,0.4667
2011-08-30,0.4667
2011-08-31,0.4567
2011-09-01,0.4338
2011-09-02,0.404
2011-09-06,0.396
2011-09-07,0.447
2011-09-08,0.4403
2011-09-09,0.426
2011-09-12,0.4648
2011-09-13,0.493
2011-09-14,0.53
2011-09-15,0.554
2011-09-16,0.5558
2011-09-19,0.5372
2011-09-20,0.5195
2011-09-21,0.487
2011-09-22,0.4382
2011-09-23,0.4622
2011-09-26,0.4613
2011-09-27,0.4865
2011-09-28,0.4445
2011-09-29,0.4263
2011-09-30,0.3835
2011-10-03,0.3408
2011-10-04,0.3838
2011-10-05,0.42
2011-10-06,0.4345
2011-10-07,0.4413
2011-10-10,0.4765
2011-10-11,0.4733
2011-10-12,0.4858
2011-10-13,0.5163
2011-10-14,0.5347
2011-10-17,0.4907
2011-10-18,0.5223
2011-10-19,0.4882
2011-10-20,0.4647
2011-10-21,0.493
2011-10-24,0.5442
2011-10-25,0.5148
2011-10-26,0.522
2011-10-27,0.5885
2011-10-28,0.5932
2011-10-31,0.548
2011-11-01,0.4955
2011-11-02,0.503
2011-11-03,0.5482
2011-11-04,0.5673
2011-11-07,0.5648
2011-11-08,0.5738
2011-11-09,0.496
2011-11-10,0.5092
2011-11-11,0.5612
2011-11-14,0.5418
2011-11-15,0.5638
2011-11-16,0.5547
2011-11-17,0.4917
2011-11-18,0.477
2011-11-21,0.4497
2011-11-22,0.4335
2011-11-23,0.3927
2011-11-25,0.3763
2011-11-28,0.4148
2011-11-29,0.4055
2011-11-30,0.4748
2011-12-01,0.483
2011-12-02,0.4798
2011-12-05,0.4947
2011-12-06,0.4917
2011-12-07,0.509
2011-12-08,0.4657
2011-12-09,0.4825
2011-12-12,0.4438
2011-12-13,0.412
2011-12-14,0.3922
2011-12-15,0.3912
2011-12-16,0.4003
2011-12-19,0.3667
2011-12-20,0.415
2011-12-21,0.4028
2011-12-22,0.4425
2011-12-23,0.4488
2011-12-27,0.4477
2011-12-28,0.4258
2011-12-29,0.4382
2011-12-30,0.4327
2012-01-03,0.4485
2012-01-04,0.4482
2012-01-05,0.4675
2012-01-06,0.4717
2012-01-09,0.4978
2012-01-10,0.5132
2012-01-11,0.5195
2012-01-12,0.537
2012-01-13,0.502
2012-01-17,0.5085
2012-01-18,0.5833
2012-01-19,0.6192
2012-01-20,0.6282
2012-01-23,0.6233
2012-01-24,0.6277
2012-01-25,0.6358
2012-01-26,0.6162
2012-01-27,0.6247
2012-01-30,0.6028
2012-01-31,0.6053
2012-02-01,0.6452
2012-02-02,0.6577
2012-02-03,0.6855
2012-02-06,0.6637
2012-02-07,0.6643
2012-02-08,0.6895
2012-02-09,0.6955
2012-02-10,0.6525
2012-02-13,0.6593
2012-02-14,0.6688
2012-02-15,0.6778
2012-02-16,0.728
2012-02-17,0.711
2012-02-21,0.6825
2012-02-22,0.6722
2012-02-23,0.6762
2012-02-24,0.6712
2012-02-27,0.6718
2012-02-28,0.7058
2012-02-29,0.6732
2012-03-01,0.6738
2012-03-02,0.6532
2012-03-05,0.6043
2012-03-06,0.586
2012-03-07,0.6142
2012-03-08,0.6403
2012-03-09,0.661
2012-03-12,0.643
2012-03-13,0.6847
2012-03-14,0.6785
2012-03-15,0.7168
2012-03-16,0.7183
2012-03-19,0.7357
2012-03-20,0.7213
2012-03-21,0.7283
2012-03-22,0.7158
2012-03-23,0.7213
2012-03-26,0.7518
2012-03-27,0.75
2012-03-28,0.723
2012-03-29,0.7253
2012-03-30,0.7337
2012-04-02,0.733
2012-04-03,0.6992
2012-04-04,0.6515
2012-04-05,0.6577
2012-04-09,0.6303
2012-04-10,0.5973
2012-04-11,0.6252
2012-04-12,0.6595
2012-04-13,0.6242
2012-04-16,0.6252
2012-04-17,0.6542
2012-04-18,0.6378
2012-04-19,0.617
2012-04-20,0.5742
2012-04-23,0.5532
2012-04-24,0.5398
2012-04-25,0.5758
2012-04-26,0.6147
2012-04-27,0.6152
2012-04-30,0.6052
2012-05-01,0.6123
2012-05-02,0.6208
2012-05-03,0.5763
2012-05-04,0.5392
2012-05-07,0.5358
2012-05-08,0.5265
2012-05-09,0.522
2012-05-10,0.5153
2012-05-11,0.5263
2012-05-14,0.5108
2012-05-15,0.4947
2012-05-16,0.4718
2012-05-17,0.4377
2012-05-18,0.4135
2012-05-21,0.4448
2012-05-22,0.4362
2012-05-23,0.4413
2012-05-24,0.424
2012-05-25,0.4393
2012-05-29,0.4652
2012-05-30,0.44
2012-05-31,0.4253
2012-06-01,0.3755
2012-06-04,0.3703
2012-06-05,0.3953
2012-06-06,0.4353
2012-06-07,0.4177
2012-06-08,0.436
2012-06-11,0.4112
2012-06-12,0.4392
2012-06-13,0.4242
2012-06-14,0.4228
2012-06-15,0.4418
2012-06-18,0.4625
2012-06-19,0.4767
2012-06-20,0.4928
2012-06-21,0.4312
2012-06-22,0.449
2012-06-25,0.4057
2012-06-26,0.4093
2012-06-27,0.4262
2012-06-28,0.4177
2012-06-29,0.47
2012-07-02,0.4682
2012-07-03,0.4895
2012-07-05,0.4762
2012-07-06,0.4413
2012-07-09,0.426
2012-07-10,0.3962
2012-07-11,0.3838
2012-07-12,0.3665
2012-07-13,0.3758
2012-07-16,0.3633
2012-07-17,0.3583
2012-07-18,0.3947
2012-07-19,0.4198
2012-07-20,0.3988
2012-07-23,0.387
2012-07-24,0.3833
2012-07-25,0.4037
2012-07-26,0.432
2012-07-27,0.462
2012-07-30,0.4498
2012-07-31,0.4605
2012-08-01,0.4597
2012-08-02,0.4553
2012-08-03,0.4833
2012-08-06,0.4918
2012-08-07,0.5215
2012-08-08,0.5285
2012-08-09,0.5382
2012-08-10,0.5452
2012-08-13,0.5347
2012-08-14,0.52
2012-08-15,0.5288
2012-08-16,0.5563
2012-08-17,0.5452
2012-08-20,0.5308
2012-08-21,0.532
2012-08-22,0.5208
2012-08-23,0.5103
2012-08-24,0.5187
2012-08-27,0.514
2012-08-28,0.5127
2012-08-29,0.5137
2012-08-30,0.4882
2012-08-31,0.5073
2012-09-04,0.4957
2012-09-05,0.4847
2012-09-06,0.5363
2012-09-07,0.5263
2012-09-10,0.4988
2012-09-11,0.5073
2012-09-12,0.5105
2012-09-13,0.5247
2012-09-14,0.5448
2012-09-17,0.5298
2012-09-18,0.5225
2012-09-19,0.5125
2012-09-20,0.4992
2012-09-21,0.4997
2012-09-24,0.4772
2012-09-25,0.4407
2012-09-26,0.433
2012-09-27,0.462
2012-09-28,0.4493
2012-10-01,0.4455
2012-10-02,0.4535
2012-10-03,0.446
2012-10-04,0.4563
2012-10-05,0.4545
2012-10-08,0.4393
2012-10-09,0.4187
2012-10-10,0.4013
2012-10-11,0.4038
2012-10-12,0.397
2012-10-15,0.4143
2012-10-16,0.441
2012-10-17,0.438
2012-10-18,0.427
2012-10-19,0.3903
2012-10-22,0.3897
2012-10-23,0.3933
2012-10-24,0.3752
2012-10-25,0.3903
2012-10-26,0.3958
2012-10-31,0.3953
2012-11-01,0.4357
2012-11-02,0.4113
2012-11-05,0.4318
2012-11-06,0.449
2012-11-07,0.4152
2012-11-08,0.4
2012-11-09,0.4028
2012-11-12,0.4032
2012-11-13,0.3945
2012-11-14,0.3752
2012-11-15,0.3598
2012-11-16,0.3603
2012-11-19,0.3808
2012-11-20,0.3783
2012-11-21,0.3802
2012-11-23,0.3997
2012-11-26,0.4063
2012-11-27,0.4015
2012-11-28,0.4155
2012-11-29,0.419
2012-11-30,0.4173
2012-12-03,0.4118
2012-12-04,0.4188
2012-12-05,0.4162
2012-12-06,0.431
2012-12-07,0.4338
2012-12-10,0.4418
2012-12-11,0.4685
2012-12-12,0.463
2012-12-13,0.45
2012-12-14,0.4407
2012-12-17,0.4458
2012-12-18,0.4665
2012-12-19,0.4702
2012-12-20,0.4693
2012-12-21,0.4545
2012-12-24,0.4505
2012-12-26,0.4403
2012-12-27,0.4333
2012-12-28,0.4258
2012-12-31,0.4482
2013-01-02,0.5052
2013-01-03,0.4962
2013-01-04,0.4945
2013-01-07,0.4895
2013-01-08,0.4733
2013-01-09,0.4873
2013-01-10,0.507
2013-01-11,0.5158
2013-01-14,0.5115
2013-01-15,0.5038
2013-01-16,0.5202
2013-01-17,0.5532
2013-01-18,0.5443
2013-01-22,0.5395
2013-01-23,0.5572
2013-01-24,0.5423
2013-01-25,0.5625
2013-01-28,0.5663
2013-01-29,0.5558
2013-01-30,0.5587
2013-01-31,0.5537
2013-02-01,0.5832
2013-02-04,0.5578
2013-02-05,0.5842
2013-02-06,0.5873
2013-02-07,0.5797
2013-02-08,0.6022
2013-02-11,0.6048
2013-02-12,0.6087
2013-02-13,0.6135
2013-02-14,0.631
2013-02-15,0.6188
2013-02-19,0.6412
2013-02-20,0.5982
2013-02-21,0.5655
2013-02-22,0.6008
2013-02-25,0.5665
2013-02-26,0.5807
2013-02-27,0.6067
2013-02-28,0.6222
2013-03-01,0.6002
2013-03-04,0.5977
2013-03-05,0.6317
2013-03-06,0.6345
2013-03-07,0.6427
2013-03-08,0.6442
2013-03-11,0.6472
2013-03-12,0.6568
2013-03-13,0.6627
2013-03-14,0.6718
2013-03-15,0.6392
2013-03-18,0.6133
2013-03-19,0.6062
2013-03-20,0.63
2013-03-21,0.6002
2013-03-22,0.619
2013-03-25,0.6158
2013-03-26,0.6328
2013-03-27,0.6355
2013-03-28,0.647
2013-04-01,0.6105
2013-04-02,0.593
2013-04-03,0.5573
2013-04-04,0.5787
2013-04-05,0.5703
2013-04-08,0.5913
2013-04-09,0.6075
2013-04-10,0.6465
2013-04-11,0.6402
2013-04-12,0.6307
2013-04-15,0.5857
2013-04-16,0.6208
2013-04-17,0.5597
2013-04-18,0.5445
2013-04-19,0.5575
2013-04-22,0.5745
2013-04-23,0.6115
2013-04-24,0.6335
2013-04-25,0.652
2013-04-26,0.6342
2013-04-29,0.6558
2013-04-30,0.6753
2013-05-01,0.6563
2013-05-02,0.6835
2013-05-03,0.7033
2013-05-06,0.7175
2013-05-07,0.7165
2013-05-08,0.7447
2013-05-09,0.7565
2013-05-10,0.7772
2013-05-13,0.7538
2013-05-14,0.7653
2013-05-15,0.7857
2013-05-16,0.7707
2013-05-17,0.7997
2013-05-20,0.7952
2013-05-21,0.7935
2013-05-22,0.7572
2013-05-23,0.7563
2013-05-24,0.7562
2013-05-28,0.7763
2013-05-29,0.7858
2013-05-30,0.822
2013-05-31,0.798
2013-06-03,0.8
2013-06-04,0.8107
2013-06-05,0.773
2013-06-06,0.767
2013-06-07,0.8037
2013-06-10,0.8163
2013-06-11,0.7642
2013-06-12,0.7362
2013-06-13,0.7807
2013-06-14,0.7722
2013-06-17,0.8053
2013-06-18,0.8445
2013-06-19,0.817
2013-06-20,0.7408
2013-06-21,0.7465
2013-06-24,0.7002
2013-06-25,0.752
2013-06-26,0.7617
2013-06-27,0.7717
2013-06-28,0.782
2013-07-01,0.7762
2013-07-02,0.7782
2013-07-03,0.7905
2013-07-05,0.8213
2013-07-08,0.7725
2013-07-09,0.7963
2013-07-10,0.8237
2013-07-11,0.8762
2013-07-12,0.8912
2013-07-15,0.891
2013-07-16,0.8983
2013-07-17,0.9007
2013-07-18,0.8783
2013-07-19,0.873
2013-07-22,0.8667
2013-07-23,0.8572
2013-07-24,0.8102
2013-07-25,0.8247
2013-07-26,0.8023
2013-07-29,0.7892
2013-07-30,0.8155
2013-07-31,0.8272
2013-08-01,0.872
2013-08-02,0.8555
2013-08-05,0.8515
2013-08-06,0.8342
2013-08-07,0.8082
2013-08-08,0.8107
2013-08-09,0.7987
2013-08-12,0.8075
2013-08-13,0.8345
2013-08-14,0.7973
2013-08-15,0.7427
2013-08-16,0.75
2013-08-19,0.7348
2013-08-20,0.7495
2013-08-21,0.733
2013-08-22,0.7578
2013-08-23,0.7583
2013-08-26,0.7532
2013-08-27,0.697
2013-08-28,0.72
2013-08-29,0.7475
2013-08-30,0.727
2013-09-03,0.7448
2013-09-04,0.802
2013-09-05,0.8208
2013-09-06,0.8108
2013-09-09,0.8433
2013-09-10,0.8902
2013-09-11,0.8825
2013-09-12,0.8672
2013-09-13,0.8787
2013-09-16,0.8892
2013-09-17,0.9072
2013-09-18,0.9305
2013-09-19,0.9208
2013-09-20,0.906
2013-09-23,0.8943
2013-09-24,0.9123
2013-09-25,0.9147
2013-09-26,0.9133
2013-09-27,0.8923
2013-09-30,0.894
2013-10-01,0.9172
2013-10-02,0.9155
2013-10-03,0.9082
2013-10-04,0.9285
2013-10-07,0.9147
2013-10-08,0.8712
2013-10-09,0.86
2013-10-10,0.9185
2013-10-11,0.927
2013-10-14,0.9452
2013-10-15,0.921
2013-10-16,0.9472
2013-10-17,0.9672
2013-10-18,0.9737
2013-10-21,0.9852
2013-10-22,0.9787
2013-10-23,0.882
2013-10-24,0.9035
2013-10-25,0.9135
2013-10-28,0.9323
2013-10-29,0.9733
2013-10-30,0.959
2013-10-31,0.9753
2013-11-01,0.9647
2013-11-04,0.9628
2013-11-05,0.9542
2013-11-06,0.9648
2013-11-07,0.9093
2013-11-08,0.9395
2013-11-11,0.9388
2013-11-12,0.9545
2013-11-13,0.9815
2013-11-14,0.9678
2013-11-15,0.9862
2013-11-18,0.9595
2013-11-19,0.926
2013-11-20,0.9122
2013-11-21,0.9608
2013-11-22,0.9625
2013-11-25,0.9592
2013-11-26,0.9838
2013-11-27,0.9967
2013-11-29,0.9965
2013-12-02,0.9912
2013-12-03,1.0013
2013-12-04,0.9887
2013-12-05,0.9952
2013-12-06,1.0295
2013-12-09,1.0375
2013-12-10,1.0287
2013-12-11,0.9983
2013-12-12,0.9732
2013-12-13,0.968
2013-12-16,1.007
2013-12-17,1.0383
2013-12-18,1.059
2013-12-19,1.04
2013-12-20,1.0665
2013-12-23,1.093
2013-12-24,1.106
2013-12-26,1.1162
2013-12-27,1.1132
2013-12-30,1.1217
2013-12-31,1.1503
2014-01-02,1.0987
2014-01-03,1.0947
2014-01-06,1.074
2014-01-07,1.099
2014-01-08,1.1475
2014-01-09,1.1232
2014-01-10,1.1368
2014-01-13,1.0963
2014-01-14,1.1717
2014-01-15,1.2013
2014-01-16,1.1813
2014-01-17,1.161
2014-01-21,1.1838
2014-01-22,1.2243
2014-01-23,1.1827
2014-01-24,1.0997
2014-01-27,1.0787
2014-01-28,1.0918
2014-01-29,1.0765
2014-01-30,1.1183
2014-01-31,1.101
2014-02-03,1.0315
2014-02-04,1.0332
2014-02-05,1.0373
2014-02-06,1.0867
2014-02-07,1.1392
2014-02-10,1.1567
2014-02-11,1.2008
2014-02-12,1.2347
2014-02-13,1.279
2014-02-14,1.3002
2014-02-18,1.3107
2014-02-19,1.3077
2014-02-20,1.3385
2014-02-21,1.3182
2014-02-24,1.3333
2014-02-25,1.3138
2014-02-26,1.3393
2014-02-27,1.3375
2014-02-28,1.3333
2014-03-03,1.3115
2014-03-04,1.3795
2014-03-05,1.3882
2014-03-06,1.4198
2014-03-07,1.4132
2014-03-10,1.4042
2014-03-11,1.3818
2014-03-12,1.4167
2014-03-13,1.3458
2014-03-14,1.3245
2014-03-17,1.372
2014-03-18,1.4305
2014-03-19,1.4273
2014-03-20,1.5077
2014-03-21,1.468
2014-03-24,1.4498
2014-03-25,1.4798
2014-03-26,1.435
2014-03-27,1.3995
2014-03-28,1.4297
2014-03-31,1.4985
2014-04-01,1.5685
2014-04-02,1.5587
2014-04-03,1.568
2014-04-04,1.4362
2014-04-07,1.3965
2014-04-08,1.4488
2014-04-09,1.4955
2014-04-10,1.3577
2014-04-11,1.2928
2014-04-14,1.3232
2014-04-15,1.3505
2014-04-16,1.3427
2014-04-17,1.4202
2014-04-21,1.4577
2014-04-22,1.4993
2014-04-23,1.4932
2014-04-24,1.5163
2014-04-25,1.3697
2014-04-28,1.3447
2014-04-29,1.3692
2014-04-30,1.3968
2014-05-01,1.383
2014-05-02,1.3913
2014-05-05,1.398
2014-05-06,1.3813
2014-05-07,1.384
2014-05-08,1.4123
2014-05-09,1.4008
2014-05-12,1.4767
2014-05-13,1.444
2014-05-14,1.4072
2014-05-15,1.3578
2014-05-16,1.398
2014-05-19,1.4428
2014-05-20,1.4225
2014-05-21,1.443
2014-05-22,1.4642
2014-05-23,1.5035
2014-05-27,1.561
2014-05-28,1.566
2014-05-29,1.5757
2014-05-30,1.5822
2014-06-02,1.6078
2014-06-03,1.6532
2014-06-04,1.6757
2014-06-05,1.6988
2014-06-06,1.7242
2014-06-09,1.7365
2014-06-10,1.7538
2014-06-11,1.7793
2014-06-12,1.7608
2014-06-13,1.8108
2014-06-16,1.8447
2014-06-17,1.8862
2014-06-18,1.8635
2014-06-19,1.8687
2014-06-20,1.885
2014-06-23,1.8642
2014-06-24,1.8227
2014-06-25,1.8423
2014-06-26,1.8188
2014-06-27,1.8275
2014-06-30,1.8847
2014-07-01,1.9623
2014-07-02,1.9772
2014-07-03,2.017
2014-07-07,1.9748
2014-07-08,1.945
2014-07-09,1.9788
2014-07-10,1.9503
2014-07-11,1.9542
2014-07-14,1.9805
2014-07-15,1.9648
2014-07-16,2.0328
2014-07-17,1.8758
2014-07-18,1.9493
2014-07-21,1.9653
2014-07-22,2.0028
2014-07-23,1.8645
2014-07-24,1.8173
2014-07-25,1.708
2014-07-28,1.7025
2014-07-29,1.6947
2014-07-30,1.7447
2014-07-31,1.6263
2014-08-01,1.6507
2014-08-04,1.6713
2014-08-05,1.6215
2014-08-06,1.636
2014-08-07,1.5718
2014-08-08,1.6245
2014-08-11,1.6735
2014-08-12,1.6672
2014-08-13,1.7152
2014-08-14,1.7243
2014-08-15,1.7763
2014-08-18,1.7998
2014-08-19,1.8383
2014-08-20,1.8835
2014-08-21,1.9085
2014-08-22,1.9127
2014-08-25,1.8895
2014-08-26,1.8912
2014-08-27,1.9015
2014-08-28,1.9422
2014-08-29,1.9637
2014-09-02,1.9372
2014-09-03,1.9542
2014-09-04,1.9692
2014-09-05,2.0187
2014-09-08,2.0312
2014-09-09,1.9773
2014-09-10,1.9753
2014-09-11,1.9903
2014-09-12,1.9133
2014-09-15,1.8435
2014-09-16,1.9392
2014-09-17,1.985
2014-09-18,2.0703
2014-09-19,1.9963
2014-09-22,1.9233
2014-09-23,1.9083
2014-09-24,1.9768
2014-09-25,1.8698
2014-09-26,1.9348
2014-09-29,1.943
2014-09-30,1.8945
2014-10-01,1.7563
2014-10-02,1.7272
2014-10-03,1.7533
2014-10-06,1.711
2014-10-07,1.6148
2014-10-08,1.7213
2014-10-09,1.5835
2014-10-10,1.2553
2014-10-13,1.1742
2014-10-14,1.2405
2014-10-15,1.2568
2014-10-16,1.3113
2014-10-17,1.3433
2014-10-20,1.4068
2014-10-21,1.5598
2014-10-22,1.495
2014-10-23,1.5597
2014-10-24,1.61
2014-10-27,1.6265
2014-10-28,1.6973
2014-10-29,1.7075
2014-10-30,1.6498
2014-10-31,1.8417
2014-11-03,1.8758
2014-11-04,1.8602
2014-11-05,1.915
2014-11-06,1.8662
2014-11-07,1.8113
2014-11-10,1.8523
2014-11-11,1.8362
2014-11-12,1.8328
2014-11-13,1.836
2014-11-14,1.8812
2014-11-17,1.8568
2014-11-18,1.9642
2014-11-19,1.9263
2014-11-20,1.98
2014-11-21,2.0395
2014-11-24,2.1025
2014-11-25,2.1017
2014-11-26,2.2372
2014-11-28,2.25
2014-12-01,2.1715
2014-12-02,2.2128
2014-12-03,2.3503
2014-12-04,2.3605
2014-12-05,2.433
2014-12-08,2.3282
2014-12-09,2.3218
2014-12-10,2.1918
2014-12-11,2.223
2014-12-12,2.113
2014-12-15,2.053
2014-12-16,2.018
2014-12-17,2.1482
2014-12-18,2.2667
2014-12-19,2.249
2014-12-22,2.3488
2014-12-23,2.3355
2014-12-24,2.3437
2014-12-26,2.3528
2014-12-29,2.3318
2014-12-30,2.2917
2014-12-31,2.247
2015-01-02,2.2472
2015-01-05,2.12
2015-01-06,1.9757
2015-01-07,2.0355
2015-01-08,2.2187
2015-01-09,2.2242
2015-01-12,2.0905
2015-01-13,2.0282
2015-01-14,1.9957
2015-01-15,1.947
2015-01-16,2.0135
2015-01-20,2.0772
2015-01-21,2.1453
2015-01-22,2.1857
2015-01-23,2.1665
2015-01-26,2.1892
2015-01-27,2.0633
2015-01-28,2.0325
2015-01-29,2.0383
2015-01-30,1.913
2015-02-02,1.9305
2015-02-03,2.0347
2015-02-04,2.059
2015-02-05,2.1153
2015-02-06,2.0833
2015-02-09,2.0152
2015-02-10,2.2193
2015-02-11,2.2417
2015-02-12,2.3498
2015-02-13,2.3998
2015-02-17,2.4238
2015-02-18,2.4
2015-02-19,2.422
2015-02-20,2.4652
2015-02-23,2.4162
2015-02-24,2.514
2015-02-25,2.4718
2015-02-26,2.522
2015-02-27,2.5038
2015-03-02,2.7118
2015-03-03,2.5552
2015-03-04,2.551
2015-03-05,2.5533
2015-03-06,2.4763
2015-03-09,2.498
2015-03-10,2.357
2015-03-11,2.3768
2015-03-12,2.3738
2015-03-13,2.4228
2015-03-16,2.5295
2015-03-17,2.4757
2015-03-18,2.53
2015-03-19,2.5485
2015-03-20,2.6603
2015-03-23,2.5858
2015-03-24,2.5197
2015-03-25,2.1745
2015-03-26,2.0848
2015-03-27,2.256
2015-03-30,2.35
2015-03-31,2.2673
2015-04-01,2.2247
2015-04-02,2.2023
2015-04-06,2.2338
2015-04-07,2.2395
2015-04-08,2.2798
2015-04-09,2.3683
2015-04-10,2.3948
2015-04-13,2.3483
2015-04-14,2.2798
2015-04-15,2.395
2015-04-16,2.3648
2015-04-17,2.2635
2015-04-20,2.3188
2015-04-21,2.3695
2015-04-22,2.4677
2015-04-23,2.3518
2015-04-24,2.2368
2015-04-27,2.2602
2015-04-28,2.263
2015-04-29,2.225
2015-04-30,2.1742
2015-05-01,2.3437
2015-05-04,2.3283
2015-05-05,2.1812
2015-05-06,2.173
2015-05-07,2.2462
2015-05-08,2.3105
2015-05-11,2.3112
2015-05-12,2.2558
2015-05-13,2.2927
2015-05-14,2.3773
2015-05-15,2.389
2015-05-18,2.453
2015-05-19,2.4307
2015-05-20,2.4433
2015-05-21,2.48
2015-05-22,2.498
2015-05-26,2.444
2015-05-27,2.7293
2015-05-28,2.7367
2015-05-29,2.7607
2015-06-01,2.7733
2015-06-02,2.6753
2015-06-03,2.622
2015-06-04,2.5533
2015-06-05,2.5573
2015-06-08,2.4167
2015-06-09,2.404
2015-06-10,2.494
2015-06-11,2.4927
2015-06-12,2.4247
2015-06-15,2.4067
2015-06-16,2.432
2015-06-17,2.4373
2015-06-18,2.5407
2015-06-19,2.518
2015-06-22,2.5653
2015-06-23,2.5213
2015-06-24,2.4467
2015-06-25,2.4413
2015-06-26,2.2633
2015-06-29,2.07
2015-06-30,2.0947
2015-07-01,2.11
2015-07-02,2.136
